交易日期↓,开盘点位,最高点位,最低点位,收盘点位,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）,成交量(万股),成交额(万元)
2015/12/16,"23,913.85","23,989.11","23,625.14","23,672.71",-131.7,-0.55,"22,672.71","2,267.27","31,998.00","1,131,530.37"
2015/12/15,"23,307.83","24,018.23","23,299.34","23,804.40",507.98,2.18,"22,804.40","2,280.44","34,446.38","1,196,795.77"
2015/12/14,"22,716.26","23,296.42","22,393.22","23,296.42",250.57,1.09,"22,296.42","2,229.64","30,256.06","1,035,880.04"
2015/12/11,"23,468.92","23,749.57","23,031.48","23,045.85",-635.49,-2.68,"22,045.85","2,204.59","36,809.79","1,306,508.28"
2015/12/10,"23,505.59","24,112.55","23,411.92","23,681.34",256.18,1.09,"22,681.34","2,268.13","46,220.53","1,572,723.60"
2015/12/9,"22,919.53","23,639.06","22,910.34","23,425.16",364.4,1.58,"22,425.16","2,242.52","42,469.48","1,470,714.53"
2015/12/8,"22,969.14","23,389.42","22,444.88","23,060.76",-31.14,-0.13,"22,060.76","2,206.08","38,677.49","1,354,677.91"
2015/12/7,"22,518.91","23,135.32","22,398.24","23,091.90",637.64,2.84,"22,091.90","2,209.19","31,233.67","1,076,385.51"
2015/12/4,"22,379.48","22,959.74","22,258.16","22,454.26",-37.19,-0.17,"21,454.26","2,145.43","36,280.25","1,229,206.59"
2015/12/3,"21,383.54","22,491.45","21,382.47","22,491.45","1,195.63",5.61,"21,491.45","2,149.14","32,660.93","1,117,593.02"
2015/12/2,"21,877.21","21,976.11","20,345.83","21,295.81",-650.57,-2.96,"20,295.81","2,029.58","28,476.20","899,220.34"
2015/12/1,"22,263.01","22,571.17","21,541.09","21,946.38",-399.9,-1.79,"20,946.38","2,094.64","34,616.80","1,129,003.23"
2015/11/30,"22,248.11","22,523.70","20,729.33","22,346.28",84.64,0.38,"21,346.28","2,134.63","44,323.94","1,381,364.93"
2015/11/27,"23,532.78","24,022.45","21,968.17","22,261.64","-1,463.83",-6.17,"21,261.64","2,126.16","44,458.30","1,451,585.27"
2015/11/26,"24,090.85","24,144.95","23,567.44","23,725.47",-231.86,-0.97,"22,725.47","2,272.55","38,243.78","1,331,165.18"
2015/11/25,"23,331.81","24,061.61","23,307.93","23,957.33",623.18,2.67,"22,957.33","2,295.73","44,478.86","1,518,625.50"
2015/11/24,"22,575.86","23,334.16","22,452.28","23,334.16",736.76,3.26,"22,334.16","2,233.42","39,067.99","1,277,849.28"
2015/11/23,"22,980.12","23,216.01","22,461.13","22,597.40",-326.89,-1.43,"21,597.40","2,159.74","43,660.68","1,467,495.40"
2015/11/20,"22,316.28","23,091.10","22,249.70","22,924.29",644.35,2.89,"21,924.29","2,192.43","48,375.45","1,625,797.64"
2015/11/19,"21,567.28","22,300.52","21,543.05","22,279.93",860.14,4.02,"21,279.93","2,127.99","38,690.47","1,317,215.16"
2015/11/18,"21,918.94","22,315.10","21,375.24","21,419.80",-307.75,-1.42,"20,419.80","2,041.98","37,480.75","1,234,283.19"
2015/11/17,"22,376.29","22,493.05","21,685.71","21,727.55",-233,-1.06,"20,727.55","2,072.76","46,563.67","1,595,759.96"
2015/11/16,"20,733.87","21,960.55","20,730.91","21,960.55",823.1,3.89,"20,960.55","2,096.05","34,449.68","1,184,925.32"
2015/11/13,"21,560.06","21,705.93","20,915.74","21,137.45",-802.49,-3.66,"20,137.45","2,013.74","40,137.85","1,384,726.69"
2015/11/12,"22,174.61","22,395.18","21,588.18","21,939.93",-230.19,-1.04,"20,939.93","2,093.99","49,718.51","1,718,537.70"
2015/11/11,"21,221.21","22,190.49","21,142.06","22,170.13",844.1,3.96,"21,170.13","2,117.01","45,509.45","1,556,831.37"
2015/11/10,"21,117.37","21,527.60","20,961.08","21,326.03",134.83,0.64,"20,326.03","2,032.60","43,605.74","1,538,040.11"
2015/11/9,"20,428.95","21,348.37","20,248.78","21,191.20",570.35,2.77,"20,191.20","2,019.12","50,342.30","1,708,901.90"
2015/11/6,"20,025.74","20,697.79","20,025.74","20,620.85",758.5,3.82,"19,620.85","1,962.08","48,128.86","1,649,130.07"
2015/11/5,"19,850.06","20,170.50","19,482.65","19,862.35",19.84,0.1,"18,862.35","1,886.23","51,172.70","1,763,749.86"
2015/11/4,"18,801.91","19,842.51","18,801.91","19,842.51","1,213.01",6.51,"18,842.51","1,884.25","44,014.92","1,390,431.33"
2015/11/3,"18,703.02","18,960.29","18,440.63","18,629.50",-69.13,-0.37,"17,629.50","1,762.95","30,621.72","980,568.27"
2015/11/2,"18,611.34","19,628.09","18,526.13","18,698.63",-588.09,-3.05,"17,698.63","1,769.86","43,264.11","1,296,954.17"
2015/10/30,"18,900.91","19,648.06","18,571.43","19,286.72",464.72,2.47,"18,286.72","1,828.67","48,355.36","1,456,902.59"
2015/10/29,"19,016.23","19,160.71","18,409.15","18,822.00",21.1,0.11,"17,822.00","1,782.20","36,424.57","1,232,146.48"
2015/10/28,"19,166.51","19,660.27","18,697.20","18,800.91",-494.92,-2.56,"17,800.91","1,780.09","44,439.97","1,278,682.20"
2015/10/27,"18,674.88","19,460.79","17,929.09","19,295.82",347.09,1.83,"18,295.82","1,829.58","44,340.78","1,246,296.36"
2015/10/26,"18,733.26","19,197.66","18,323.59","18,948.74",450.57,2.44,"17,948.74","1,794.87","52,112.10","1,443,051.93"
2015/10/23,"18,253.17","18,587.69","17,907.53","18,498.17",440.07,2.44,"17,498.17","1,749.82","45,572.43","1,258,155.88"
2015/10/22,"17,289.69","18,124.20","17,238.12","18,058.10",715.76,4.13,"17,058.10","1,705.81","39,502.96","1,114,204.33"
2015/10/21,"18,792.55","18,799.65","17,323.43","17,342.34","-1,369.99",-7.32,"16,342.34","1,634.23","50,770.90","1,367,849.65"
2015/10/20,"17,956.30","18,813.57","17,956.25","18,712.33",838.05,4.69,"17,712.33","1,771.23","45,195.20","1,243,248.05"
2015/10/19,"17,991.41","18,038.65","17,547.25","17,874.28",-156.83,-0.87,"16,874.28","1,687.43","37,116.35","1,036,881.63"
2015/10/16,"17,899.85","18,064.97","17,498.22","18,031.12",232.09,1.3,"17,031.12","1,703.11","43,282.59","1,220,447.75"
2015/10/15,"17,053.86","17,835.60","17,049.78","17,799.03",621.68,3.62,"16,799.03","1,679.90","43,688.92","1,179,197.99"
2015/10/14,"17,281.42","17,378.09","16,979.12","17,177.35",-129.61,-0.75,"16,177.35","1,617.73","42,150.95","1,128,205.95"
2015/10/13,"16,843.39","17,356.79","16,814.14","17,306.95",468.8,2.78,"16,306.95","1,630.70","47,316.12","1,205,774.53"
2015/10/12,"16,417.43","17,170.17","16,400.12","16,838.15",650.62,4.02,"15,838.15","1,583.82","50,470.65","1,255,493.67"
2015/10/9,"15,941.43","16,308.26","15,855.25","16,187.53",281.97,1.77,"15,187.53","1,518.75","35,712.05","901,392.34"
2015/10/8,"15,570.25","15,981.03","15,457.73","15,905.57",951.23,6.36,"14,905.57","1,490.56","39,339.17","942,129.60"
2015/9/30,"15,204.29","15,288.66","14,763.29","14,954.34",-204.74,-1.35,"13,954.34","1,395.43","25,886.67","624,326.39"
2015/9/29,"14,984.21","15,451.05","14,909.45","15,159.08",-164.83,-1.08,"14,159.08","1,415.91","39,192.82","967,024.85"
2015/9/28,"14,452.62","15,351.04","14,315.49","15,323.91",965.28,6.72,"14,323.91","1,432.39","38,462.78","969,575.66"
2015/9/25,"15,246.77","15,326.45","14,206.48","14,358.63",-922.85,-6.04,"13,358.63","1,335.86","41,684.86","1,022,569.75"
2015/9/24,"15,213.24","15,443.66","15,090.34","15,281.48",80.33,0.53,"14,281.48","1,428.15","47,368.47","1,232,138.89"
2015/9/23,"14,699.24","15,526.11","14,650.02","15,201.15",166.58,1.11,"14,201.15","1,420.11","53,870.00","1,377,710.43"
2015/9/22,"15,042.42","15,332.35","14,736.59","15,034.57",46.59,0.31,"14,034.57","1,403.46","54,564.64","1,382,103.00"
2015/9/21,"13,950.83","15,010.54","13,895.95","14,987.98",730.29,5.12,"13,987.98","1,398.80","56,788.40","1,304,321.66"
2015/9/18,"13,987.84","14,372.82","13,626.08","14,257.69",507.91,3.69,"13,257.69","1,325.77","63,320.07","1,420,888.87"
2015/9/17,"13,700.11","14,293.75","13,652.06","13,749.79",423.14,3.18,"12,749.79","1,274.98","54,513.92","1,291,888.46"
2015/9/16,"12,485.17","13,339.41","12,485.17","13,326.65","1,034.26",8.41,"12,326.65","1,232.66","44,408.20","945,698.14"
2015/9/15,"12,389.11","13,033.35","12,240.79","12,292.39",-721.04,-5.54,"11,292.39","1,129.24","42,030.88","838,716.92"
2015/9/14,"14,181.48","14,249.38","12,934.47","13,013.42","-1,069.97",-7.6,"12,013.42","1,201.34","47,049.58","1,042,261.95"
2015/9/11,"13,602.66","14,211.75","13,602.66","14,083.39",604.16,4.48,"13,083.39","1,308.34","38,867.87","887,177.42"
2015/9/10,"13,580.42","13,842.80","13,452.92","13,479.23",-383.14,-2.76,"12,479.23","1,247.92","35,910.69","784,664.31"
2015/9/9,"13,293.99","13,964.05","13,258.32","13,862.37",653.27,4.95,"12,862.37","1,286.24","54,171.09","1,190,118.91"
2015/9/8,"12,340.38","13,263.82","12,292.88","13,209.10",643.57,5.12,"12,209.10","1,220.91","42,297.76","827,439.99"
2015/9/7,"12,269.25","12,788.17","12,269.25","12,565.53",558.86,4.65,"11,565.53","1,156.55","36,531.82","738,794.33"
2015/9/2,"11,933.06","13,085.06","11,889.73","12,006.67",-755.83,-5.92,"11,006.67","1,100.67","38,483.93","763,147.29"
2015/9/1,"13,378.26","13,378.44","12,731.68","12,762.50","-1,020.54",-7.4,"11,762.50","1,176.25","27,838.17","578,203.86"
2015/8/31,"14,423.78","14,430.86","13,783.04","13,783.04",-895.19,-6.1,"12,783.04","1,278.30","37,957.94","867,952.11"
2015/8/28,"13,893.37","14,680.59","13,624.23","14,678.23",941.75,6.86,"13,678.23","1,367.82","53,081.28","1,229,866.86"
2015/8/27,"13,819.28","14,013.30","12,853.85","13,736.48",85.53,0.63,"12,736.48","1,273.65","45,173.75","1,000,604.58"
2015/8/26,"14,287.06","14,839.40","13,610.68","13,650.95","-1,018.47",-6.94,"12,650.95","1,265.10","49,938.87","1,157,006.85"
2015/8/25,"14,649.56","14,845.17","14,632.35","14,669.43","-1,214.86",-7.65,"13,669.43","1,366.94","22,034.86","508,849.31"
2015/8/24,"16,175.52","16,268.45","15,884.29","15,884.29","-1,359.02",-7.88,"14,884.29","1,488.43","16,438.30","444,941.59"
2015/8/21,"18,026.09","18,179.83","17,211.06","17,243.31","-1,321.91",-7.12,"16,243.31","1,624.33","46,913.08","1,446,001.45"
2015/8/20,"18,799.53","19,404.21","18,558.55","18,565.22",-230.95,-1.23,"17,565.22","1,756.52","54,992.27","1,768,207.85"
2015/8/19,"17,484.21","18,849.18","17,164.72","18,796.17",664.81,3.67,"17,796.17","1,779.62","46,302.51","1,409,250.72"
2015/8/18,"19,188.50","19,574.76","18,076.30","18,131.36","-1,061.97",-5.53,"17,131.36","1,713.14","52,993.43","1,717,788.27"
2015/8/17,"18,631.69","19,193.32","18,547.68","19,193.32",459.87,2.45,"18,193.32","1,819.33","38,645.56","1,206,744.62"
2015/8/14,"18,902.15","19,125.59","18,695.84","18,733.46",-49.47,-0.26,"17,733.46","1,773.35","37,454.59","1,174,910.86"
2015/8/13,"18,152.29","18,782.92","17,945.12","18,782.92",512.47,2.8,"17,782.92","1,778.29","34,317.49","965,602.36"
2015/8/12,"18,422.50","18,813.57","18,270.45","18,270.45",-441.23,-2.36,"17,270.45","1,727.04","33,467.08","951,962.12"
2015/8/11,"18,632.37","18,957.53","18,519.03","18,711.68",-32.42,-0.17,"17,711.68","1,771.17","44,419.05","1,303,097.87"
2015/8/10,"18,174.11","18,893.89","17,990.92","18,744.10",818.09,4.56,"17,744.10","1,774.41","50,087.65","1,468,468.11"
2015/8/7,"17,212.23","17,928.27","17,212.23","17,926.01",926.64,5.45,"16,926.01","1,692.60","43,520.42","1,243,945.89"
2015/8/6,"16,485.27","17,230.95","16,449.70","16,999.37",11.65,0.07,"15,999.37","1,599.94","32,526.95","849,300.89"
2015/8/5,"17,249.40","17,500.01","16,811.30","16,987.72",-206.75,-1.2,"15,987.72","1,598.77","49,310.05","1,294,945.02"
2015/8/4,"16,268.40","17,200.19","16,182.75","17,194.47",879.32,5.39,"16,194.47","1,619.45","38,399.13","998,543.29"
2015/8/3,"16,867.51","16,903.89","16,152.43","16,315.15",-980.95,-5.67,"15,315.15","1,531.51","35,281.32","899,899.45"
2015/7/31,"17,396.77","17,857.86","17,062.25","17,296.10",-600.53,-3.36,"16,296.10","1,629.61","37,748.72","1,052,972.77"
2015/7/30,"18,397.56","18,823.83","17,863.35","17,896.62",-696.07,-3.74,"16,896.62","1,689.66","51,877.85","1,558,136.42"
2015/7/29,"18,096.73","18,617.96","17,243.35","18,592.70",810.35,4.56,"17,592.70","1,759.27","36,251.53","1,055,501.39"
2015/7/28,"17,611.31","18,824.66","17,552.85","17,782.34",-997.06,-5.31,"16,782.34","1,678.23","43,740.62","1,316,990.75"
2015/7/27,"19,608.87","20,173.20","18,757.96","18,779.40","-1,275.27",-6.36,"17,779.40","1,777.94","42,512.23","1,380,782.89"
2015/7/24,"20,317.08","20,635.51","19,870.42","20,054.66",-147.59,-0.73,"19,054.66","1,905.47","45,667.66","1,510,164.75"
2015/7/23,"19,755.92","20,245.55","19,726.19","20,202.26",738.42,3.79,"19,202.26","1,920.23","30,224.05","997,553.96"
2015/7/22,"19,279.22","19,525.99","19,034.48","19,463.83",387.35,2.03,"18,463.83","1,846.38","28,723.70","925,216.49"
2015/7/21,"18,354.40","19,190.75","18,236.70","19,076.48",705.97,3.84,"18,076.48","1,807.65","27,111.32","864,377.16"
2015/7/20,"17,978.45","18,415.83","17,905.79","18,370.52",694.93,3.93,"17,370.52","1,737.05","32,445.76","946,292.45"
2015/7/17,"16,987.27","17,776.83","16,920.93","17,675.58",812.89,4.82,"16,675.58","1,667.56","25,419.41","728,893.66"
2015/7/16,"16,078.93","17,199.78","15,913.55","16,862.70",178.26,1.07,"15,862.70","1,586.27","29,956.13","802,994.09"
2015/7/15,"17,494.33","17,494.33","16,652.07","16,684.43",-641.55,-3.7,"15,684.43","1,568.44","31,293.11","961,990.06"
2015/7/14,"17,224.17","17,487.14","17,144.74","17,325.98",651.2,3.91,"16,325.98","1,632.60","24,563.91","558,974.07"
2015/7/13,"16,528.67","16,674.78","16,444.45","16,674.78",677.37,4.23,"15,674.78","1,567.48","18,137.12","354,394.60"
2015/7/10,"15,817.71","15,997.41","15,734.94","15,997.41",419.65,2.69,"14,997.41","1,499.74","13,729.55","202,196.34"
2015/7/9,"14,937.91","15,580.45","14,937.91","15,577.76",406.1,2.68,"14,577.76","1,457.78","19,977.56","330,571.87"
2015/7/8,"15,139.73","15,252.95","15,139.73","15,171.66",-447.53,-2.87,"14,171.66","1,417.17","19,108.60","263,547.47"
2015/7/7,"15,809.22","15,809.22","15,599.21","15,619.18",-867.51,-5.26,"14,619.18","1,461.92","6,472.65","168,795.74"
2015/7/6,"18,383.05","18,383.05","16,269.68","16,486.69",-889.83,-5.12,"15,486.69","1,548.67","42,097.59","1,142,043.43"
2015/7/3,"17,434.25","18,451.16","17,174.37","17,376.52",-978.59,-5.33,"16,376.52","1,637.65","33,452.59","934,107.76"
2015/7/2,"19,013.26","19,133.36","18,205.02","18,355.11","-1,131.78",-5.81,"17,355.11","1,735.51","31,502.26","927,053.37"
2015/7/1,"20,329.19","21,138.10","19,388.05","19,486.89","-1,188.88",-5.75,"18,486.89","1,848.69","38,864.72","1,294,446.30"
2015/6/30,"18,934.43","20,838.53","18,598.46","20,675.77",679.84,3.4,"19,675.77","1,967.58","39,632.34","1,250,324.57"
2015/6/29,"21,579.46","21,610.55","19,969.31","19,995.92","-1,547.16",-7.18,"18,995.92","1,899.59","23,606.46","782,298.74"
2015/6/26,"22,359.58","22,405.99","21,543.08","21,543.08","-1,697.78",-7.31,"20,543.08","2,054.31","19,823.43","729,196.74"
2015/6/25,"24,566.03","24,655.48","22,941.83","23,240.86","-1,138.43",-4.67,"22,240.86","2,224.09","28,687.05","1,151,185.55"
2015/6/24,"24,540.73","24,860.06","23,766.78","24,379.29",59.8,0.25,"23,379.29","2,337.93","27,981.04","1,120,897.36"
2015/6/23,"24,266.88","24,575.98","23,104.47","24,319.49",-240.07,-0.98,"23,319.49","2,331.95","23,939.10","1,023,312.41"
2015/6/19,"25,032.40","25,365.16","24,423.40","24,559.56","-1,332.09",-5.14,"23,559.56","2,355.96","24,539.16","1,101,204.46"
2015/6/18,"27,139.52","27,157.90","25,789.30","25,891.64","-1,211.72",-4.47,"24,891.64","2,489.16","30,067.64","1,467,679.61"
2015/6/17,"26,237.27","27,149.92","25,752.10","27,103.37",730.84,2.77,"26,103.37","2,610.34","33,923.31","1,745,947.87"
2015/6/16,"26,842.17","26,842.17","25,886.92","26,372.52",-650.52,-2.41,"25,372.52","2,537.25","36,339.76","1,853,853.08"
2015/6/15,"27,614.34","27,615.66","26,828.77","27,023.04",-488.64,-1.78,"26,023.04","2,602.30","33,439.57","1,388,788.22"
2015/6/12,"27,199.28","27,551.37","27,183.18","27,511.68",383.49,1.41,"26,511.68","2,651.17","28,207.64","1,209,190.41"
2015/6/11,"27,046.28","27,243.91","26,837.01","27,128.19",194.03,0.72,"26,128.19","2,612.82","30,049.75","1,208,602.14"
2015/6/10,"25,965.42","27,165.81","25,773.01","26,934.16",872.15,3.35,"25,934.16","2,593.42","35,060.13","1,321,565.56"
2015/6/9,"25,800.77","26,406.46","25,636.32","26,062.01",79.57,0.31,"25,062.01","2,506.20","28,561.62","1,158,407.41"
2015/6/8,"26,906.64","26,906.64","25,799.93","25,982.44","-1,059.27",-3.92,"24,982.44","2,498.24","36,997.03","1,450,750.71"
2015/6/5,"27,184.48","27,582.89","26,628.59","27,041.71",335.59,1.26,"26,041.71","2,604.17","32,864.00","1,433,923.72"
2015/6/4,"27,118.65","27,288.33","25,669.08","26,706.12",-485.6,-1.79,"25,706.12","2,570.61","38,908.79","1,602,288.12"
2015/6/3,"27,388.12","27,502.29","26,408.48","27,191.72",198.37,0.73,"26,191.72","2,619.17","36,580.39","1,624,771.34"
2015/6/2,"26,021.58","26,993.59","26,021.58","26,993.35","1,293.31",5.03,"25,993.35","2,599.34","42,477.09","1,748,228.01"
2015/6/1,"24,636.85","25,739.58","24,624.83","25,700.05","1,180.68",4.82,"24,700.05","2,470.00","39,584.43","1,571,753.60"
2015/5/29,"23,937.32","24,921.85","23,035.81","24,519.37",563.78,2.35,"23,519.37","2,351.94","47,141.78","1,757,849.31"
2015/5/28,"25,293.52","25,673.06","23,955.58","23,955.58","-1,194.89",-4.75,"22,955.58","2,295.56","56,805.13","2,144,137.38"
2015/5/27,"25,113.50","25,322.05","24,361.76","25,150.47",484.23,1.96,"24,150.47","2,415.05","54,842.79","2,213,575.76"
2015/5/26,"23,634.34","24,675.63","23,634.34","24,666.24","1,296.84",5.55,"23,666.24","2,366.62","48,010.19","1,895,143.11"
2015/5/25,"23,079.16","23,663.26","22,818.69","23,369.40",-412.91,-1.74,"22,369.40","2,236.94","53,273.37","2,000,530.16"
2015/5/22,"24,483.29","24,541.59","23,197.67","23,782.32",-180.55,-0.75,"22,782.32","2,278.23","57,113.84","2,204,259.30"
2015/5/21,"23,137.29","23,962.87","23,137.29","23,962.87","1,067.16",4.66,"22,962.87","2,296.29","56,225.44","2,082,433.21"
2015/5/20,"22,575.49","23,468.18","22,575.49","22,895.71",703.14,3.17,"21,895.71","2,189.57","55,451.82","2,100,427.98"
2015/5/19,"21,901.61","22,243.11","21,416.37","22,192.58",764.39,3.57,"21,192.58","2,119.26","49,661.54","1,901,808.43"
2015/5/18,"20,424.10","21,454.05","20,420.06","21,428.19","1,165.86",5.75,"20,428.19","2,042.82","43,547.24","1,717,708.63"
2015/5/15,"19,718.53","20,460.61","19,391.07","20,262.33",338.57,1.7,"19,262.33","1,926.23","49,435.60","1,763,134.64"
2015/5/14,"20,226.02","20,538.25","19,877.77","19,923.76",-207.31,-1.03,"18,923.76","1,892.38","47,903.23","1,764,402.92"
2015/5/13,"19,668.25","20,628.30","19,347.09","20,131.07",247.25,1.24,"19,131.07","1,913.11","56,253.02","2,048,423.90"
2015/5/12,"19,389.58","19,885.10","19,141.18","19,883.82",734.31,3.83,"18,883.82","1,888.38","65,986.07","2,379,374.17"
2015/5/11,"18,436.10","19,228.64","18,302.17","19,149.51","1,135.10",6.3,"18,149.51","1,814.95","61,496.64","2,264,592.11"
2015/5/8,"17,085.31","18,017.43","17,085.31","18,014.41","1,206.82",7.18,"17,014.41","1,701.44","54,961.29","1,736,429.63"
2015/5/7,"16,622.89","16,990.98","16,568.22","16,807.59",40.72,0.24,"15,807.59","1,580.76","41,486.62","1,329,748.95"
2015/5/6,"16,447.16","17,245.98","16,447.16","16,766.87",357.62,2.18,"15,766.87","1,576.69","53,002.33","1,569,462.17"
2015/5/5,"16,549.96","16,740.91","16,291.34","16,409.25",-163.54,-0.99,"15,409.25","1,540.92","50,866.89","1,418,076.43"
2015/5/4,"16,512.49","16,751.41","16,289.46","16,572.78",107.11,0.65,"15,572.78","1,557.28","38,770.53","1,266,358.01"
2015/4/30,"16,377.40","16,824.20","16,377.40","16,465.68",177.62,1.09,"15,465.68","1,546.57","49,751.75","1,668,250.33"
2015/4/29,"15,600.61","16,300.35","15,566.15","16,288.06",613.55,3.91,"15,288.06","1,528.81","32,461.81","1,119,580.50"
2015/4/28,"16,373.79","16,440.13","15,543.32","15,674.51",-821.36,-4.98,"14,674.51","1,467.45","51,182.80","1,390,268.48"
2015/4/27,"16,860.64","16,935.93","16,408.60","16,495.87",-164.12,-0.99,"15,495.87","1,549.59","52,510.14","1,396,887.52"
2015/4/24,"16,195.40","16,693.01","16,041.47","16,659.99",318.17,1.95,"15,659.99","1,566.00","57,997.34","1,714,237.96"
2015/4/23,"16,117.23","16,414.69","16,014.78","16,341.82",409.16,2.57,"15,341.82","1,534.18","53,855.07","1,443,200.50"
2015/4/22,"15,664.46","16,063.31","15,655.12","15,932.65",557.88,3.63,"14,932.65","1,493.27","43,000.79","1,186,677.49"
2015/4/21,"14,512.53","15,380.91","14,512.53","15,374.77",884.39,6.1,"14,374.77","1,437.48","35,701.37","1,052,958.06"
2015/4/20,"14,905.06","14,943.69","14,442.48","14,490.38",-488.28,-3.26,"13,490.38","1,349.04","37,891.56","1,037,840.91"
2015/4/17,"15,106.96","15,160.78","14,950.54","14,978.67",-71.43,-0.47,"13,978.67","1,397.87","37,513.16","1,076,167.65"
2015/4/16,"14,713.96","15,319.53","14,593.78","15,050.10",50.22,0.33,"14,050.10","1,405.01","30,006.43","906,967.89"
2015/4/15,"15,722.89","15,728.38","14,999.88","14,999.88",-840.86,-5.31,"13,999.88","1,399.99","40,408.71","1,210,743.69"
