,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,order_book_id,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
1777,LSSC,SMEBoard,0000-00-00,XSHE,R88,体育,2017-03-24,002858.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,力盛赛车,CS
1778,NSKG,SMEBoard,0000-00-00,XSHE,K70,房地产业,2009-12-03,002314.XSHE,100.0,Financials,金融,Normal,Active,南山控股,CS
1779,WLGF,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2017-05-11,002871.XSHE,100.0,Industrials,工业,Normal,Active,伟隆股份,CS
1780,GQCF,MainBoard,2012-03-20,XSHG,Unknown,未知,2004-06-14,600991.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Delisted,广汽长丰,CS
1781,JFGF,MainBoard,0000-00-00,XSHG,F51,批发业,1998-06-16,600153.XSHG,100.0,Industrials,工业,Normal,Active,建发股份,CS
1782,QJSL,MainBoard,0000-00-00,XSHG,D46,水的生产和供应业,2000-10-18,600283.XSHG,100.0,Utilities,公用事业,Normal,Active,钱江水利,CS
1783,JCDZ,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2016-11-22,300567.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,精测电子,CS
1784,XXGF,SMEBoard,0000-00-00,XSHE,C41,其他制造业,2006-12-22,002098.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,浔兴股份,CS
1785,HXN,SMEBoard,0000-00-00,XSHE,C13,农副食品加工业,2011-05-20,002582.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,好想你,CS
1786,YFXX,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2012-03-29,300306.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,远方信息,CS
1787,GHGX,MainBoard,0000-00-00,XSHG,C22,造纸及纸制品业,2003-06-19,600433.XSHG,100.0,Materials,原材料,Normal,Active,冠豪高新,CS
1788,XHKJ,MainBoard,0000-00-00,XSHG,C14,食品制造业,1994-08-18,600866.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,星湖科技,CS
1789,MTLY,MainBoard,0000-00-00,XSHG,C32,有色金属冶炼和压延加工业,2011-09-19,601677.XSHG,100.0,Materials,原材料,Normal,Active,明泰铝业,CS
1790,DBJT,MainBoard,0000-00-00,XSHG,F52,零售业,1993-11-22,600693.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,东百集团,CS
1791,QSYJ,GEM,0000-00-00,XSHE,C35,专用设备制造业,2011-05-11,300216.XSHE,100.0,Industrials,工业,Normal,Active,千山药机,CS
1792,YGE,MainBoard,0000-00-00,XSHG,K70,房地产业,1998-11-19,600177.XSHG,100.0,Financials,金融,Normal,Active,雅戈尔,CS
1793,DFMZ,MainBoard,2015-05-20,XSHG,N78,公共设施管理业,1994-02-24,600832.XSHG,100.0,Industrials,工业,Normal,Delisted,东方明珠,CS
1794,ZHD,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2011-02-15,300177.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,中海达,CS
1795,FSZM,MainBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,1993-11-23,000541.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,佛山照明,CS
1796,STYS,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1996-11-15,600767.XSHG,100.0,HealthCare,医疗保健,ST,Active,ST运盛,CS
1797,NMHD,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1994-05-20,600863.XSHG,100.0,Utilities,公用事业,Normal,Active,内蒙华电,CS
1798,QBJT,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,2011-08-12,601636.XSHG,100.0,Industrials,工业,Normal,Active,旗滨集团,CS
